Timestamp,AccX,AccY,AccZ,AsX,AsY,AsZ,HX,HY,HZ,AngX,AngY,AngZ
2025-09-03 22:29:56.275931,-0.05,0.015,0.999,0.0,0.0,-0.122,16.952,5.902,-46.267,0.842,2.891,-179.034
2025-09-03 22:29:56.296180,-0.05,0.015,0.999,0.0,0.0,0.0,16.965,5.863,-46.254,0.842,2.891,-179.037
2025-09-03 22:29:56.316686,-0.05,0.015,0.999,0.122,0.061,-0.122,16.991,5.863,-46.267,0.843,2.891,-179.04
2025-09-03 22:29:56.337053,-0.05,0.015,0.999,-0.061,0.061,-0.122,17.004,5.85,-46.254,0.844,2.893,-179.043
2025-09-03 22:29:56.357550,-0.05,0.015,1.0,-0.183,-0.061,-0.183,17.03,5.85,-46.241,0.84,2.893,-179.047
2025-09-03 22:29:56.377922,-0.05,0.015,1.0,0.0,-0.061,-0.122,17.004,5.889,-46.267,0.837,2.891,-179.051
2025-09-03 22:29:56.398296,-0.05,0.015,1.0,0.122,0.122,-0.122,16.978,5.915,-46.28,0.839,2.891,-179.054
2025-09-03 22:29:56.418795,-0.05,0.015,1.0,0.0,0.061,-0.122,16.991,5.876,-46.267,0.841,2.894,-179.057
2025-09-03 22:29:56.439043,-0.05,0.015,1.0,-0.061,-0.061,-0.183,17.03,5.863,-46.28,0.84,2.894,-179.061
2025-09-03 22:29:56.459420,-0.05,0.015,1.0,0.0,-0.061,-0.183,17.004,5.837,-46.28,0.838,2.891,-179.065
2025-09-03 22:29:56.479915,-0.05,0.015,1.0,0.061,0.061,-0.122,17.03,5.837,-46.241,0.839,2.891,-179.068
2025-09-03 22:29:56.500412,-0.05,0.015,0.999,0.0,0.061,-0.122,17.03,5.863,-46.254,0.84,2.894,-179.071
2025-09-03 22:29:56.520916,-0.05,0.015,0.999,-0.061,-0.061,-0.122,16.991,5.889,-46.254,0.839,2.894,-179.075
2025-09-03 22:29:56.541285,-0.05,0.015,0.999,-0.061,-0.061,0.0,16.991,5.889,-46.267,0.837,2.892,-179.078
2025-09-03 22:29:56.561533,-0.05,0.015,0.999,0.0,0.061,-0.122,17.004,5.889,-46.267,0.837,2.892,-179.082
2025-09-03 22:29:56.582032,-0.05,0.015,0.999,0.0,0.061,-0.122,16.978,5.824,-46.254,0.838,2.894,-179.085
2025-09-03 22:29:56.602408,-0.05,0.015,0.999,0.0,0.0,-0.183,16.965,5.785,-46.228,0.838,2.894,-179.088
2025-09-03 22:29:56.622904,-0.05,0.015,1.0,0.0,-0.061,-0.183,16.991,5.837,-46.254,0.837,2.893,-179.092
2025-09-03 22:29:56.643401,-0.05,0.015,1.0,0.0,0.061,-0.122,16.965,5.85,-46.28,0.837,2.893,-179.096
2025-09-03 22:29:56.663901,-0.05,0.015,1.0,0.0,0.061,-0.122,16.978,5.863,-46.267,0.837,2.894,-179.099
2025-09-03 22:29:56.684148,-0.05,0.015,1.0,0.0,0.0,-0.122,16.991,5.876,-46.28,0.837,2.895,-179.102
2025-09-03 22:29:56.704531,-0.05,0.015,1.0,0.0,0.0,-0.183,16.926,5.876,-46.267,0.837,2.894,-179.106
2025-09-03 22:29:56.725026,-0.05,0.015,1.0,0.0,0.0,-0.122,17.017,5.863,-46.228,0.836,2.894,-179.11
2025-09-03 22:29:56.745394,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.837,-46.241,0.836,2.895,-179.113
2025-09-03 22:29:56.765892,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.85,-46.254,0.836,2.895,-179.117
2025-09-03 22:29:56.786264,-0.05,0.015,0.999,0.0,0.0,0.0,17.03,5.889,-46.254,0.836,2.894,-179.12
2025-09-03 22:29:56.806893,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.889,-46.254,0.836,2.895,-179.124
2025-09-03 22:29:56.827220,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.876,-46.267,0.836,2.896,-179.127
2025-09-03 22:29:56.847510,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.837,-46.267,0.836,2.895,-179.13
2025-09-03 22:29:56.868009,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.876,-46.228,0.836,2.895,-179.134
2025-09-03 22:29:56.888383,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.863,-46.267,0.836,2.895,-179.137
2025-09-03 22:29:56.908881,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.85,-46.267,0.836,2.896,-179.141
2025-09-03 22:29:56.929262,-0.05,0.015,0.999,0.0,0.0,0.0,17.004,5.889,-46.254,0.835,2.896,-179.144
2025-09-03 22:29:56.949852,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.902,-46.254,0.835,2.895,-179.148
2025-09-03 22:29:56.970213,-0.05,0.015,0.999,0.0,0.0,0.0,16.952,5.889,-46.254,0.835,2.896,-179.151
2025-09-03 22:29:56.990834,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.876,-46.254,0.835,2.896,-179.155
2025-09-03 22:29:57.011085,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.835,2.896,-179.158
2025-09-03 22:29:57.031458,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.85,-46.241,0.835,2.896,-179.162
2025-09-03 22:29:57.052082,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.876,-46.254,0.836,2.896,-179.165
2025-09-03 22:29:57.072580,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.889,-46.267,0.836,2.897,-179.168
2025-09-03 22:29:57.092829,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.902,-46.254,0.835,2.896,-179.172
2025-09-03 22:29:57.113202,-0.05,0.015,0.999,0.0,0.0,0.0,16.965,5.876,-46.254,0.835,2.896,-179.175
2025-09-03 22:29:57.133774,-0.05,0.015,0.999,0.0,0.0,-0.122,16.952,5.876,-46.267,0.835,2.897,-179.179
2025-09-03 22:29:57.154198,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.876,-46.267,0.835,2.897,-179.182
2025-09-03 22:29:57.174445,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.85,-46.254,0.834,2.897,-179.186
2025-09-03 22:29:57.194945,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.85,-46.254,0.834,2.896,-179.189
2025-09-03 22:29:57.215445,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.85,-46.254,0.834,2.897,-179.192
2025-09-03 22:29:57.235857,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.889,-46.241,0.834,2.897,-179.195
2025-09-03 22:29:57.256355,-0.05,0.015,0.999,0.0,0.0,0.0,16.978,5.928,-46.267,0.834,2.897,-179.199
2025-09-03 22:29:57.276852,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.876,-46.254,0.833,2.897,-179.202
2025-09-03 22:29:57.297224,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.85,-46.267,0.833,2.897,-179.206
2025-09-03 22:29:57.317848,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.863,-46.267,0.834,2.898,-179.209
2025-09-03 22:29:57.337977,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.863,-46.28,0.834,2.898,-179.212
2025-09-03 22:29:57.358347,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.824,-46.228,0.834,2.898,-179.216
2025-09-03 22:29:57.378846,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.889,-46.267,0.834,2.898,-179.219
2025-09-03 22:29:57.399342,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.889,-46.28,0.834,2.898,-179.223
2025-09-03 22:29:57.419841,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.837,-46.254,0.835,2.899,-179.226
2025-09-03 22:29:57.440220,-0.05,0.015,0.999,0.0,0.0,-0.122,17.056,5.837,-46.267,0.835,2.898,-179.23
2025-09-03 22:29:57.460713,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.811,-46.293,0.835,2.898,-179.233
2025-09-03 22:29:57.480961,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.811,-46.267,0.835,2.899,-179.236
2025-09-03 22:29:57.501334,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.85,-46.241,0.835,2.899,-179.24
2025-09-03 22:29:57.521833,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.876,-46.267,0.835,2.899,-179.243
2025-09-03 22:29:57.542331,-0.05,0.015,0.999,0.0,0.0,0.0,16.991,5.876,-46.267,0.835,2.899,-179.247
2025-09-03 22:29:57.562830,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.863,-46.254,0.835,2.898,-179.251
2025-09-03 22:29:57.583203,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.837,-46.254,0.835,2.898,-179.254
2025-09-03 22:29:57.603826,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.824,-46.267,0.835,2.898,-179.258
2025-09-03 22:29:57.624076,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.824,-46.254,0.835,2.898,-179.261
2025-09-03 22:29:57.644829,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.863,-46.267,0.836,2.898,-179.264
2025-09-03 22:29:57.664947,-0.05,0.015,0.999,0.0,0.0,-0.122,16.952,5.863,-46.28,0.836,2.898,-179.268
2025-09-03 22:29:57.685445,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.876,-46.267,0.836,2.898,-179.271
2025-09-03 22:29:57.705944,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.876,-46.267,0.836,2.897,-179.275
2025-09-03 22:29:57.726317,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.837,-46.254,0.836,2.897,-179.279
2025-09-03 22:29:57.746814,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.824,-46.254,0.836,2.897,-179.282
2025-09-03 22:29:57.767188,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.902,-46.254,0.836,2.897,-179.286
2025-09-03 22:29:57.787810,-0.05,0.015,0.999,0.0,0.0,-0.122,16.978,5.889,-46.254,0.836,2.897,-179.289
2025-09-03 22:29:57.808185,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.889,-46.267,0.837,2.897,-179.293
2025-09-03 22:29:57.828763,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.889,-46.267,0.837,2.897,-179.296
2025-09-03 22:29:57.849063,-0.05,0.015,0.999,0.0,0.0,-0.183,16.978,5.876,-46.254,0.837,2.896,-179.3
2025-09-03 22:29:57.869559,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.824,-46.215,0.837,2.896,-179.304
2025-09-03 22:29:57.889805,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.85,-46.254,0.837,2.896,-179.307
2025-09-03 22:29:57.910303,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.876,-46.241,0.837,2.896,-179.31
2025-09-03 22:29:57.930801,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.902,-46.254,0.837,2.896,-179.314
2025-09-03 22:29:57.951133,-0.05,0.015,0.999,0.0,0.0,-0.122,17.043,5.915,-46.267,0.838,2.896,-179.318
2025-09-03 22:29:57.971548,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.876,-46.267,0.838,2.896,-179.321
2025-09-03 22:29:57.992047,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.863,-46.241,0.838,2.895,-179.325
2025-09-03 22:29:58.012545,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.85,-46.241,0.838,2.895,-179.328
2025-09-03 22:29:58.032921,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.863,-46.241,0.838,2.895,-179.331
2025-09-03 22:29:58.053428,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.863,-46.254,0.838,2.895,-179.335
2025-09-03 22:29:58.073792,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.915,-46.254,0.838,2.895,-179.338
2025-09-03 22:29:58.094293,-0.05,0.015,0.999,0.0,0.0,0.0,16.978,5.928,-46.267,0.838,2.895,-179.341
2025-09-03 22:29:58.114786,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.837,-46.28,0.838,2.895,-179.345
2025-09-03 22:29:58.135035,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.863,-46.241,0.838,2.895,-179.348
2025-09-03 22:29:58.155409,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.85,-46.267,0.838,2.895,-179.351
2025-09-03 22:29:58.175907,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.85,-46.267,0.839,2.895,-179.355
2025-09-03 22:29:58.196405,-0.05,0.015,0.999,0.0,0.0,0.0,17.043,5.863,-46.28,0.839,2.895,-179.358
2025-09-03 22:29:58.216780,-0.05,0.015,0.999,0.0,0.0,-0.122,17.004,5.876,-46.28,0.839,2.895,-179.362
2025-09-03 22:29:58.237027,-0.05,0.015,0.999,0.0,0.0,-0.122,16.965,5.876,-46.254,0.839,2.894,-179.365
2025-09-03 22:29:58.257776,-0.05,0.015,0.999,0.183,-0.061,-0.122,16.991,5.889,-46.254,0.84,2.894,-179.368
2025-09-03 22:29:58.278026,-0.05,0.015,1.0,-0.244,-0.061,-0.122,16.991,5.915,-46.254,0.839,2.891,-179.372
2025-09-03 22:29:58.298393,-0.05,0.015,1.0,0.0,-0.122,-0.183,16.991,5.837,-46.254,0.838,2.888,-179.375
2025-09-03 22:29:58.318853,-0.05,0.015,1.0,0.061,0.0,-0.122,17.03,5.863,-46.254,0.837,2.886,-179.378
2025-09-03 22:29:58.339146,-0.05,0.015,1.0,0.183,0.0,0.0,17.004,5.863,-46.254,0.843,2.886,-179.381
2025-09-03 22:29:58.359770,-0.05,0.015,1.0,0.0,0.122,-0.122,17.017,5.837,-46.254,0.844,2.888,-179.385
2025-09-03 22:29:58.380017,-0.05,0.015,1.0,-0.122,0.0,-0.183,17.017,5.889,-46.254,0.842,2.891,-179.388
2025-09-03 22:29:58.400513,-0.05,0.014,0.999,0.061,-0.061,-0.122,17.004,5.889,-46.293,0.842,2.89,-179.392
2025-09-03 22:29:58.420762,-0.05,0.014,0.999,0.183,0.0,-0.122,16.978,5.837,-46.254,0.846,2.889,-179.395
2025-09-03 22:29:58.441260,-0.05,0.014,0.999,0.061,0.061,0.0,17.017,5.824,-46.28,0.848,2.891,-179.398
2025-09-03 22:29:58.461760,-0.05,0.014,0.999,-0.061,0.0,-0.122,17.004,5.837,-46.28,0.847,2.892,-179.401
2025-09-03 22:29:58.482133,-0.05,0.014,0.999,0.061,-0.061,-0.183,16.991,5.811,-46.254,0.846,2.89,-179.405
2025-09-03 22:29:58.502761,-0.05,0.014,0.999,0.061,0.0,-0.122,17.017,5.863,-46.254,0.848,2.889,-179.409
2025-09-03 22:29:58.522964,-0.05,0.015,0.999,0.061,0.061,-0.122,17.017,5.954,-46.254,0.849,2.89,-179.412
2025-09-03 22:29:58.543254,-0.05,0.015,0.999,-0.061,0.0,-0.122,16.991,5.889,-46.267,0.848,2.891,-179.415
2025-09-03 22:29:58.563753,-0.05,0.015,0.999,0.061,-0.061,-0.183,17.004,5.863,-46.254,0.848,2.89,-179.419
2025-09-03 22:29:58.584126,-0.05,0.015,0.999,0.061,0.0,-0.122,16.991,5.824,-46.254,0.85,2.889,-179.423
2025-09-03 22:29:58.604747,-0.05,0.015,0.999,0.061,0.061,-0.122,17.017,5.837,-46.228,0.851,2.89,-179.426
2025-09-03 22:29:58.625122,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.837,-46.241,0.852,2.891,-179.429
2025-09-03 22:29:58.645495,-0.05,0.015,0.999,0.061,-0.061,-0.122,17.017,5.863,-46.254,0.853,2.89,-179.433
2025-09-03 22:29:58.665999,-0.05,0.015,0.999,0.122,0.0,-0.122,16.978,5.876,-46.254,0.855,2.889,-179.437
2025-09-03 22:29:58.686241,-0.05,0.015,0.999,0.0,0.061,0.0,17.004,5.876,-46.254,0.857,2.891,-179.44
2025-09-03 22:29:58.706742,-0.05,0.015,0.999,0.0,0.0,-0.122,17.017,5.824,-46.254,0.857,2.891,-179.443
2025-09-03 22:29:58.727113,-0.05,0.015,0.999,0.0,-0.061,-0.122,17.004,5.811,-46.241,0.857,2.89,-179.446
2025-09-03 22:29:58.747619,-0.05,0.015,0.999,0.061,0.0,-0.122,17.03,5.824,-46.241,0.858,2.889,-179.45
2025-09-03 22:29:58.767991,-0.05,0.015,0.999,0.0,0.061,-0.122,16.991,5.902,-46.267,0.859,2.89,-179.453
2025-09-03 22:29:58.788483,-0.05,0.015,0.999,0.0,0.0,-0.122,16.991,5.889,-46.254,0.859,2.89,-179.457
2025-09-03 22:29:58.808858,-0.05,0.015,0.999,0.0,-0.061,-0.183,17.043,5.915,-46.254,0.859,2.889,-179.46
2025-09-03 22:29:58.829230,-0.05,0.015,0.999,0.0,0.0,0.0,17.017,5.876,-46.254,0.859,2.888,-179.464
2025-09-03 22:29:58.849729,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.824,-46.254,0.86,2.89,-179.467
2025-09-03 22:29:58.870106,-0.05,0.015,0.999,0.0,0.0,-0.122,17.03,5.837,-46.254,0.86,2.89,-179.471
2025-09-03 22:29:58.890731,-0.05,0.015,0.999,0.0,-0.061,-0.122,17.03,5.85,-46.267,0.86,2.888,-179.474
2025-09-03 22:29:58.910975,-0.05,0.015,1.0,0.0,0.0,-0.122,17.03,5.876,-46.254,0.86,2.888,-179.478
2025-09-03 22:29:58.931347,-0.05,0.015,1.0,0.0,0.0,-0.122,17.043,5.902,-46.267,0.86,2.889,-179.481
2025-09-03 22:29:58.951804,-0.05,0.015,1.0,0.0,0.0,-0.183,17.017,5.902,-46.267,0.859,2.889,-179.484
2025-09-03 22:29:58.972347,-0.05,0.015,1.0,0.0,0.0,-0.183,16.991,5.85,-46.254,0.858,2.887,-179.488
2025-09-03 22:29:58.992718,-0.05,0.015,1.0,0.0,0.0,-0.122,17.03,5.863,-46.241,0.859,2.887,-179.492
2025-09-03 22:29:59.012968,-0.05,0.015,1.0,0.0,0.0,-0.122,17.03,5.928,-46.254,0.859,2.888,-179.495
2025-09-03 22:29:59.033715,-0.05,0.015,1.0,0.0,0.0,-0.122,16.991,5.876,-46.267,0.859,2.888,-179.498
2025-09-03 22:29:59.053964,-0.05,0.015,1.0,0.0,0.0,-0.122,17.03,5.863,-46.254,0.859,2.887,-179.502
2025-09-03 22:29:59.074337,-0.05,0.015,1.0,0.0,0.0,-0.122,17.004,5.915,-46.267,0.859,2.887,-179.506
2025-09-03 22:29:59.094836,-0.05,0.015,1.0,0.0,0.0,-0.122,17.004,5.863,-46.267,0.859,2.888,-179.509
2025-09-03 22:29:59.115210,-0.05,0.015,1.0,0.0,0.0,-0.183,16.965,5.85,-46.241,0.859,2.888,-179.513
2025-09-03 22:29:59.135708,-0.05,0.015,1.0,0.0,0.0,-0.122,16.965,5.863,-46.254,0.859,2.887,-179.517
2025-09-03 22:29:59.156206,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.863,-46.241,0.859,2.886,-179.52
2025-09-03 22:29:59.176710,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.837,-46.241,0.859,2.887,-179.523
2025-09-03 22:29:59.197077,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.28,0.859,2.887,-179.527
2025-09-03 22:29:59.217329,-0.05,0.014,0.999,0.0,0.0,-0.183,16.965,5.876,-46.254,0.859,2.886,-179.53
2025-09-03 22:29:59.237786,-0.05,0.014,0.999,0.0,0.0,-0.122,16.939,5.889,-46.267,0.859,2.886,-179.534
2025-09-03 22:29:59.258151,-0.05,0.014,0.999,0.0,0.0,-0.122,16.939,5.915,-46.241,0.859,2.887,-179.537
2025-09-03 22:29:59.278648,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.85,-46.241,0.859,2.887,-179.54
2025-09-03 22:29:59.299020,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.837,-46.241,0.859,2.886,-179.544
2025-09-03 22:29:59.319644,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.876,-46.267,0.859,2.886,-179.548
2025-09-03 22:29:59.339766,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.254,0.86,2.887,-179.551
2025-09-03 22:29:59.360264,-0.05,0.014,0.999,0.0,0.0,0.0,16.991,5.837,-46.241,0.86,2.887,-179.554
2025-09-03 22:29:59.380691,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.889,-46.267,0.861,2.886,-179.558
2025-09-03 22:29:59.401187,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.889,-46.254,0.861,2.886,-179.561
2025-09-03 22:29:59.421685,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.824,-46.254,0.861,2.887,-179.565
2025-09-03 22:29:59.442061,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.837,-46.293,0.861,2.887,-179.568
2025-09-03 22:29:59.462682,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.824,-46.267,0.86,2.887,-179.572
2025-09-03 22:29:59.482806,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.85,-46.254,0.859,2.887,-179.575
2025-09-03 22:29:59.503303,-0.05,0.014,0.999,0.0,0.0,0.0,17.004,5.915,-46.254,0.859,2.887,-179.578
2025-09-03 22:29:59.523678,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.267,0.858,2.887,-179.582
2025-09-03 22:29:59.544176,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.254,0.858,2.887,-179.585
2025-09-03 22:29:59.564673,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.85,-46.254,0.857,2.887,-179.588
2025-09-03 22:29:59.585047,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.824,-46.267,0.857,2.887,-179.592
2025-09-03 22:29:59.605295,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.811,-46.254,0.856,2.887,-179.595
2025-09-03 22:29:59.625794,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.863,-46.267,0.856,2.887,-179.599
2025-09-03 22:29:59.646180,-0.05,0.014,0.999,0.0,0.0,0.0,16.965,5.876,-46.254,0.856,2.887,-179.602
2025-09-03 22:29:59.666665,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.876,-46.267,0.855,2.887,-179.605
2025-09-03 22:29:59.687039,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.863,-46.306,0.855,2.887,-179.609
2025-09-03 22:29:59.707667,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.876,-46.254,0.854,2.887,-179.612
2025-09-03 22:29:59.728035,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.824,-46.254,0.854,2.887,-179.616
2025-09-03 22:29:59.748659,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.837,-46.254,0.854,2.887,-179.619
2025-09-03 22:29:59.768908,-0.05,0.014,0.999,0.0,0.0,-0.122,16.939,5.915,-46.241,0.853,2.887,-179.623
2025-09-03 22:29:59.789281,-0.05,0.014,0.999,0.0,0.0,0.0,16.939,5.889,-46.254,0.853,2.887,-179.626
2025-09-03 22:29:59.809779,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.889,-46.254,0.853,2.887,-179.63
2025-09-03 22:29:59.830028,-0.05,0.014,0.999,0.0,0.0,-0.122,16.952,5.876,-46.267,0.852,2.887,-179.633
2025-09-03 22:29:59.850652,-0.05,0.014,0.999,0.0,0.0,-0.122,16.978,5.85,-46.215,0.852,2.887,-179.637
2025-09-03 22:29:59.870904,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.254,0.851,2.887,-179.64
2025-09-03 22:29:59.891402,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.267,0.851,2.887,-179.644
2025-09-03 22:29:59.911779,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.241,0.851,2.886,-179.647
2025-09-03 22:29:59.932268,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.915,-46.267,0.85,2.886,-179.65
2025-09-03 22:29:59.952644,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.293,0.85,2.886,-179.654
2025-09-03 22:29:59.973016,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.267,0.85,2.886,-179.657
2025-09-03 22:29:59.993640,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.85,-46.241,0.85,2.886,-179.66
2025-09-03 22:30:00.013894,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.889,-46.241,0.849,2.886,-179.664
2025-09-03 22:30:00.034386,-0.05,0.014,0.999,0.0,0.0,0.0,16.991,5.876,-46.254,0.849,2.886,-179.667
2025-09-03 22:30:00.054761,-0.05,0.014,0.999,0.0,0.0,-0.122,17.03,5.902,-46.254,0.849,2.886,-179.67
2025-09-03 22:30:00.075135,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.915,-46.254,0.848,2.887,-179.673
2025-09-03 22:30:00.095633,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.876,-46.241,0.848,2.887,-179.677
2025-09-03 22:30:00.116006,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.254,0.848,2.887,-179.68
2025-09-03 22:30:00.136380,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.267,0.848,2.887,-179.683
2025-09-03 22:30:00.156752,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.241,0.847,2.887,-179.687
2025-09-03 22:30:00.177251,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.85,-46.28,0.847,2.887,-179.69
2025-09-03 22:30:00.197750,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.293,0.847,2.887,-179.693
2025-09-03 22:30:00.217995,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.863,-46.267,0.847,2.887,-179.697
2025-09-03 22:30:00.238621,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.902,-46.254,0.847,2.887,-179.7
2025-09-03 22:30:00.258869,-0.05,0.014,0.999,0.0,0.0,-0.122,16.939,5.889,-46.241,0.846,2.887,-179.703
2025-09-03 22:30:00.279368,-0.05,0.014,0.999,0.0,0.0,-0.122,16.965,5.837,-46.254,0.846,2.887,-179.707
2025-09-03 22:30:00.299866,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.254,0.846,2.887,-179.71
2025-09-03 22:30:00.320113,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.863,-46.267,0.846,2.887,-179.713
2025-09-03 22:30:00.340614,-0.05,0.014,0.999,0.0,0.0,-0.122,17.017,5.85,-46.228,0.846,2.887,-179.717
2025-09-03 22:30:00.360989,-0.05,0.014,0.999,0.0,0.0,-0.122,17.004,5.876,-46.254,0.845,2.887,-179.72
2025-09-03 22:30:00.381434,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.902,-46.293,0.845,2.887,-179.724
2025-09-03 22:30:00.401686,-0.05,0.014,0.999,0.0,0.0,-0.122,16.991,5.863,-46.267,0.845,2.886,-179.727
2025-09-03 22:30:00.422058,-0.05,0.014,0.999,0.0,0.0,-0.122,17.043,5.837,-46.293,0.845,2.886,-179.73
